"País";"Ciudad";"CityId"
"Iraq";"Mosul";"1467"
"Iraq";"Nasiriya";"1468"
"Irlanda";"Belmullet";"330"
"Irlanda";"Cork";"328"
"Irlanda";"Donegal";"949"
"Irlanda";"Dublín";"188"
"Irlanda";"Galway";"948"
"Irlanda";"Kerry";"1914"
"Irlanda";"Kilkenny";"332"
"Irlanda";"Malin Head";"331"
"Irlanda";"Mayo";"1915"
"Irlanda";"Offaly";"1916"
"Irlanda";"Shannon Airport";"329"
"Irlanda";"Wexford";"1917"
"Israel";"Afula";"1929"
"Israel";"Beersheba";"1930"
"Israel";"Eilat";"46"
"Israel";"Haifa";"1931"
"Israel";"Jerusalén";"43"
"Israel";"Lod";"1932"
"Israel";"Mizpe Ramon";"1933"
"Israel";"Nazaret";"1934"
"Israel";"Tel Aviv";"44"
"Israel";"Tiberias";"45"
"Israel";"Zefat";"1935"
"Italia";"Agrigento";"2069"
"Italia";"Alguer";"2070"
"Italia";"Ancona";"1942"
"Italia";"Aosta";"1943"
"Italia";"Bari";"600"
"Italia";"Bolonia";"1944"
"Italia";"Bolzano";"1945"
"Italia";"Cagliari";"601"
"Italia";"Campobasso";"1946"
"Italia";"Catania";"2071"
"Italia";"Crotone";"1947"
"Italia";"Florencia";"602"
"Italia";"Génova";"1948"
"Italia";"Isla de Elba";"2072"
"Italia";"Lecce";"2073"
"Italia";"Milán";"603"
"Italia";"Nápoles";"604"
"Italia";"Palermo";"605"
"Italia";"Perugia";"1949"
"Italia";"Pescara";"1950"
"Italia";"Plasencia";"2074"
"Italia";"Pisa";"2075"
"Italia";"Potenza";"1951"
"Italia";"Regio de Calabria";"2076"
"Italia";"Roma";"201"
"Italia";"Turín";"1952"
"Italia";"Udine";"1953"
"Italia";"Venecia";"606"
"Italia";"Verona";"2077"
"Italia";"Vieste";"2078"
"Jamaica";"Kingston";"98"
"Jamaica";"Montego Bay";"99"
"Japón";"Fukuoka";"185"
"Japón";"Nagoya";"355"
"Japón";"Naha";"186"
"Japón";"Osaka";"184"
"Japón";"Sapporo";"181"
"Japón";"Sendai";"182"
"Japón";"Tokio";"183"
"Jordania";"Amán";"215"
"Jordania";"Aqaba";"591"
"Jordania";"Irbid";"590"
"Kazajistán";"Almaty";"152"
"Kazajistán";"Astana";"153"
"Kenia";"Eldoret";"854"
"Kenia";"Embu";"1794"
"Kenia";"Garissa";"1795"
"Kenia";"Kakamega";"2946"
"Kenia";"Kericho";"2945"
"Kenia";"Kisii";"2944"
"Kenia";"Kisumu";"903"
"Kenia";"Kitale";"2948"
"Kenia";"Lamu";"1796"
"Kenia";"Lodwar";"519"
"Kenia";"Machakos";"2951"
"Kenia";"Makindu";"1797"
"Kenia";"Malindi";"1798"
"Kenia";"Marsabit";"1799"
"Kenia";"Meru";"2950"
"Kenia";"Mombasa";"520"
"Kenia";"Moyale";"2952"
"Kenia";"Nairobi";"251"
"Kenia";"Nakuru";"518"
"Kenia";"Narok";"2947"
"Kenia";"Nyeri";"2949"
"Kenia";"Voi";"1800"
"Kenia";"Wajir";"2953"
"Kuwait";"Aeropuerto de Kuwait";"217"
"Kuwait";"Ciudad de Kuwait";"1498"
"Kirguistán";"Bishkek";"210"
"Kirguistán";"Osh";"2172"
"Laos";"Luangnamtha";"1501"
"Laos";"Luangphrabang";"644"
"Laos";"Pakse";"646"
"Laos";"Savannakhet";"645"
"Laos";"Vientiane";"235"
"Laos";"Xiengkhuang";"1502"
"Letonia";"Daugavpils";"173"
"Letonia";"Liepaja";"174"
"Letonia";"Riga";"175"
"Letonia";"Ventspils";"176"
"Líbano";"Beirut";"214"
"Lesoto";"Butha-Buthe";"1337"
"Lesoto";"Leribe";"1338"
"Lesoto";"Mafeteng";"1331"
"Lesoto";"Mejametala";"1330"
"Lesoto";"Mohale's Hoek";"1332"
"Lesoto";"Mokhotlong";"1335"
"Lesoto";"Moshoeshoe I";"3511"
"Lesoto";"Oxbow";"1336"
"Lesoto";"Qacha's Nek";"1334"
"Lesoto";"Quthing";"1333"
"Lesoto";"Semonkong";"1341"
"Lesoto";"Teyateyaneng";"1339"
"Lesoto";"Thaba-Tseka";"1340"
"Libia (Estado de)";"Bengasi";"1182"
"Libia (Estado de)";"Ghadames";"1194"
"Libia (Estado de)";"Ghat";"1180"
"Libia (Estado de)";"Sebha";"1195"
"Libia (Estado de)";"Sirte";"1181"
"Libia (Estado de)";"Trípoli";"1179"
"Lituania";"Kaunas";"607"
"Lituania";"Klaipeda";"608"
"Lituania";"Panevezys";"1549"
"Lituania";"Siauliai";"1548"
"Lituania";"Vilna";"204"
"Luxemburgo";"Luxemburgo";"192"
"Macao, China";"Macao";"156"
"Madagascar";"Ambohitsilaozana";"2995"
"Madagascar";"Antalaha";"2996"
"Madagascar";"Antananarivo";"7"
"Madagascar";"Antsirabe";"2997"
"Madagascar";"Antsiranana";"9"
"Madagascar";"Antsohihy";"2998"
"Madagascar";"Besalampy";"2999"
"Madagascar";"Farafangana";"3000"
"Madagascar";"Fianarantsoa";"12"
"Madagascar";"Mahajanga";"11"
"Madagascar";"Mahanoro";"3001"
"Madagascar";"Maintirano";"3002"
"Madagascar";"Mananjary";"3003"
"Madagascar";"Morondava";"3009"
"Madagascar";"Nosy Be";"3004"
"Madagascar";"Ranohira";"3005"
"Madagascar";"Sainte Marie";"3006"
"Madagascar";"Sambava";"3007"
"Madagascar";"Tolanaro ";"3008"
"Madagascar";"Toamasina";"8"
"Madagascar";"Toliara";"10"
"Malaui";"Mzuzu";"262"
"Malasia";"Alor Setar";"75"
"Malasia";"Cameron Highlands";"76"
"Malasia";"Ipoh";"77"
"Malasia";"Johor Bahru";"78"
"Malasia";"Kota Bharu";"79"
"Malasia";"Kota Kinabalu";"81"
"Malasia";"Kuala Lumpur";"82"
"Malasia";"Kuantan";"83"
"Malasia";"Kuching";"80"
"Malasia";"Labuan";"84"
"Malasia";"Langkawi";"85"
"Malasia";"Melaka";"86"
"Malasia";"Miri";"87"
"Malasia";"Petaling Jaya";"88"
"Malasia";"Pulau Pinang";"89"
"Malasia";"Sandakan";"91"
"Malasia";"Sibu";"90"
"Maldivas";"Gan - Addu Atoll";"589"
"Maldivas";"Hanimaadhoo";"2882"
"Maldivas";"Male";"228"
"Mali";"Bamako";"129"
"Mali";"Gao";"135"
"Mali";"Kayes";"130"
"Mali";"Kidal";"136"
"Mali";"Mopti";"133"
"Mali";"Segou";"132"
"Mali";"Sikasso";"131"
"Mali";"Tombuctú";"134"
"Malta";"Luqa, Malta";"42"
"Mauricio";"Plaisance";"247"
"Mauricio";"Port Louis";"1219"
"Mauricio";"Vacoas";"1220"
"México";"Acapulco";"1207"
"México";"Aguascalientes";"1277"
"México";"Cancún";"1209"
"México";"Chihuahua";"1279"
"México";"México DF";"279"
"México";"Ciudad Juárez";"1278"
"México";"Cozumel";"1280"
"México";"Cuernavaca";"1281"
"México";"Culiacán";"1282"
"México";"Guadalajara";"1206"
"México";"Hermosillo";"1283"
"México";"Huatulco";"1284"
"México";"Ixtapa-Zihuatanejo";"1285"
"México";"Jalapa";"1286"
"México";"Leon";"1287"
"México";"Los Cabos";"1204"
"México";"Manzanillo";"1288"
"México";"Mazatlán";"1289"
"México";"Mérida";"1290"
"México";"Mexicali";"1291"
"México";"Monterrey";"1208"
"México";"Morelia";"1292"
"México";"Puebla";"1293"
"México";"Puerto Vallarta";"1205"
"México";"Queretaro";"1294"
"México";"Reynosa";"1295"
"México";"Saltillo";"1296"
"México";"San Luís Potosí";"1297"
"México";"Tampico";"1298"
"México";"Tijuana";"1299"
"México";"Toluca";"1300"
"México";"Torreón";"1301"
"México";"Veracruz";"1302"
"México";"Villahermosa";"1303"
"República de Moldova";"Balti";"1423"
"República de Moldova";"Cahul";"1424"
"República de Moldova";"Chisinau";"208"
"República de Moldova";"Tiraspol";"1425"
"Mongolia";"Arvaikheer";"1143"
"Mongolia";"Distrito de Baganuur";"1132"
"Mongolia";"Baruun-Urt";"1153"
"Mongolia";"Bayanhongor";"1139"
"Mongolia";"Bulgan";"1145"
"Mongolia";"Choybalsan";"1152"
"Mongolia";"Choyr";"1150"
"Mongolia";"Dalanzadgad";"1155"
"Mongolia";"Darkhan";"1148"
"Mongolia";"Erdenet";"1149"
"Mongolia";"Altay";"1138"
"Mongolia";"Khanbogd";"1156"
"Mongolia";"Jarjorin";"1144"
"Mongolia";"Khatgal";"1141"
"Mongolia";"Khovd";"1137"
"Mongolia";"Mandalgovi";"1154"
"Mongolia";"Murun";"1140"
"Mongolia";"Sainshand";"1157"
"Mongolia";"Sukhbaatar";"1146"
"Mongolia";"Tosontsengel";"1136"
"Mongolia";"Tsetserleg";"1142"
"Mongolia";"Ulán Bator";"229"
"Mongolia";"Ulaangom";"1134"
"Mongolia";"Ulgii";"1133"
"Mongolia";"Uliastay";"1135"
"Mongolia";"Undurkhaan";"1151"
"Mongolia";"ZamiinUud";"1158"
"Mongolia";"Zuunmod";"1147"
"Montenegro";"Podgorica";"1378"
"Marruecos";"Agadir Inezgane";"3512"
"Marruecos";"Casablanca";"179"
"Marruecos";"Errachidia";"3514"
"Marruecos";"Fez";"3515"
"Marruecos";"Marrakech";"180"
"Marruecos";"Uarzazat";"3517"
"Marruecos";"Uchda";"3518"
"Marruecos";"Rabat-Salé";"3519"
"Marruecos";"Tánger";"3521"
"Mozambique";"Beira";"124"
"Mozambique";"Chimoio";"125"
"Mozambique";"Inhambane";"126"
"Mozambique";"Lichinga";"119"
"Mozambique";"Maputo";"128"
"Mozambique";"Nampula";"121"
"Mozambique";"Pemba";"120"
"Mozambique";"Quelimane";"122"
"Mozambique";"Tete";"123"
"Mozambique";"Vilanculos";"923"
"Mozambique";"Xai-Xai";"127"
"Myanmar";"Coco-Island";"2138"
"Myanmar";"Dawei";"2139"
"Myanmar";"Hkamti";"2140"
"Myanmar";"Homalin";"2141"
"Myanmar";"Hapa-An";"2142"
"Myanmar";"Kalewa";"2143"
"Myanmar";"Katha";"2144"
"Myanmar";"Keng Tung";"2145"
"Myanmar";"Lashio";"2146"
"Myanmar";"Mandalay";"588"
"Myanmar";"Meiktila";"2147"
"Myanmar";"Mindat";"2148"
"Myanmar";"Monywa";"2149"
"Myanmar";"Myithyina";"2150"
"Myanmar";"Naypyidaw";"2151"
"Myanmar";"Pathein";"2152"
"Myanmar";"Putao";"2153"
"Myanmar";"Pyay";"2154"
"Myanmar";"Sagaing";"2155"
"Myanmar";"Sittwe";"2156"
"Myanmar";"Taunggyi";"2158"
"Myanmar";"Taungoo";"2157"
"Myanmar";"Thandwe";"2159"
"Myanmar";"Yangon";"232"
"Myanmar";"Yay";"2160"
"Namibia";"Windhoek";"1830"
"Nepal";"Bhairahawa";"2959"
"Nepal";"Biratnagar";"2960"
"Nepal";"Birendranagar";"2101"
"Nepal";"Dadeldhura";"3508"
"Nepal";"Dhangadhi";"2961"
"Nepal";"Dhankuta";"2102"
"Nepal";"Dipayal";"2103"
"Nepal";"Ghorahi";"2962"
"Nepal";"Janakpur";"2963"
"Nepal";"Jomsom";"3509"
"Nepal";"Jumla";"2964"
"Nepal";"Katmandú";"114"
"Nepal";"Okhaldhunga";"2965"
"Nepal";"Pokhara";"2104"
"Nepal";"Taplejung";"3510"
"Holanda";"Ámsterdam (Schiphol)";"143"
"Holanda";"De Bilt";"144"
"Holanda";"Den Helder";"141"
"Holanda";"Groningen";"142"
"Holanda";"Maastricht";"147"
"Holanda";"Twenthe";"145"
"Holanda";"Vlissingen";"146"
"Nueva Caledonia";"Belep";"1473"
"Nueva Caledonia";"Bourail";"1474"
"Nueva Caledonia";"Cadena Norte";"1475"
"Nueva Caledonia";"Cadena Sur";"1476"
"Nueva Caledonia";"Isla de los Pinos";"1477"
"Nueva Caledonia";"Kone";"1478"
"Nueva Caledonia";"Kumac";"1479"
"Nueva Caledonia";"Lifou";"1480"
"Nueva Caledonia";"Mare";"1481"
"Nueva Caledonia";"Numea";"296"
"Nueva Caledonia";"Ouegoua";"1482"
"Nueva Caledonia";"Ouvea";"1483"
"Nueva Caledonia";"Faro Amede";"1484"
"Nueva Caledonia";"Poindimie";"1485"
"Nueva Caledonia";"Thio";"1486"
"Nueva Caledonia";"Yate";"1487"
"Nueva Zelanda";"Alexandra";"2105"
"Nueva Zelanda";"Ashburton";"2106"
"Nueva Zelanda";"Auckland";"538"
"Nueva Zelanda";"Blenheim";"2107"
"Nueva Zelanda";"Christchurch";"539"
"Nueva Zelanda";"Dannevirke";"2108"
"Nueva Zelanda";"Dargaville";"2109"
"Nueva Zelanda";"Dunedin";"1550"
"Nueva Zelanda";"Gisborne";"2110"
"Nueva Zelanda";"Gore";"2111"
"Nueva Zelanda";"Greymouth";"2112"
"Nueva Zelanda";"Hamilton";"1551"
"Nueva Zelanda";"Hastings";"2113"
"Nueva Zelanda";"Hokitika";"1552"
"Nueva Zelanda";"Invercargill";"2114"
"Nueva Zelanda";"Kaikoura";"2115"
"Nueva Zelanda";"Kaitaia";"1553"
"Nueva Zelanda";"Levin";"2116"
"Nueva Zelanda";"Masterton";"2117"
"Nueva Zelanda";"Milford Sound";"2118"
"Nueva Zelanda";"Motueka";"2119"
"Nueva Zelanda";"Mount Cook";"2120"
"Nueva Zelanda";"Napier";"1554"
"Nueva Zelanda";"Nelson";"1555"
"Nueva Zelanda";"New Plymouth";"1556"
"Nueva Zelanda";"Oamaru";"2121"
"Nueva Zelanda";"Paihia";"2122"
"Nueva Zelanda";"Palmerston North";"1557"
"Nueva Zelanda";"Paraparaumu";"2123"
"Nueva Zelanda";"Queenstown";"1558"
"Nueva Zelanda";"Reefton";"2124"
"Nueva Zelanda";"Rotorua";"1559"
"Nueva Zelanda";"Taumarunui";"2125"
"Nueva Zelanda";"Taupo";"2126"
"Nueva Zelanda";"Tauranga";"2127"
"Nueva Zelanda";"Te Kuiti";"2128"
"Nueva Zelanda";"Thames";"2129"
"Nueva Zelanda";"Timaru";"2130"
"Nueva Zelanda";"Tokoroa";"2131"
"Nueva Zelanda";"Wanaka";"2132"
"Nueva Zelanda";"Wellington";"298"
"Nueva Zelanda";"Westport";"2133"
"Nueva Zelanda";"Whakatane";"2134"
"Nueva Zelanda";"Whanganui";"2135"
"Nueva Zelanda";"Whangarei";"2136"
"Nueva Zelanda";"Whitianga";"2137"
"Nicaragua";"Chinandega";"284"
"Níger";"Niamey";"327"
"Nigeria";"Abuja";"324"
"Nigeria";"Benín";"3504"
"Nigeria";"Enugu";"3505"
"Nigeria";"Ilorin";"3506"
"Nigeria";"Kano";"2050"
"Nigeria";"Lagos";"258"
"Nigeria";"Maiduguri";"3507"
"Nigeria";"Port-Harcourt";"325"
"Nigeria";"Sokoto";"2051"
"Nigeria";"Yola";"2052"
"Macedonia del Norte";"Ohrid";"1499"
"Macedonia del Norte";"Skopie";"199"
"Noruega";"Bergen";"22"
"Noruega";"Kristiansand";"908"
"Noruega";"Oslo";"21"
"Noruega";"Tromsoe";"23"
"Noruega";"Trondheim";"907"
"Omán";"Adam";"1393"
"Omán";"Bahla";"1394"
"Omán";"Buraimi";"1395"
"Omán";"Dibba";"1396"
"Omán";"Aeropuerto de Duqam";"1397"
"Omán";"Puerto de Duqm - OODP";"2958"
"Omán";"Fahud";"1398"
"Omán";"Haima";"1399"
"Omán";"Halaniyat";"1400"
"Omán";"Ibra";"1401"
"Omán";"Ibri";"1402"
"Omán";"Jabal_Qamar";"1403"
"Omán";"Jabal_Samhan";"1404"
"Omán";"Khassab";"1405"
"Omán";"Madha";"1406"
"Omán";"Marmul";"1407"
"Omán";"Masirah";"1408"
"Omán";"Mhout";"1409"
"Omán";"Mudhebi";"1411"
"Omán";"Muscat (Seeb)";"112"
"Omán";"Nizwa";"1412"
"Omán";"Qaboos Port";"1635"
"Omán";"Qairoon";"1413"
"Omán";"Qalhat";"1636"
"Omán";"Qarn Alam";"1637"
"Omán";"Raysut";"1414"
"Omán";"Rustaq";"1415"
"Omán";"Saiq";"1416"
"Omán";"Salalah";"113"
"Omán";"Puerto de Salalah";"1410"
"Omán";"Samail";"1417"
"Omán";"Sohar";"1418"
"Omán";"Sur";"1419"
"Omán";"Suwiq";"1420"
"Omán";"Thumrait";"1421"
"Pakistán";"Faisalabad";"898"
"Pakistán";"Gilgit";"897"
"Pakistán";"Hyderabad";"896"
"Pakistán";"Islamabad";"223"
"Pakistán";"Karachi";"892"
"Pakistán";"Lahore";"891"
"Pakistán";"Multan";"899"
"Pakistán";"Murree";"900"
"Pakistán";"Muzaffarabad";"901"
"Pakistán";"Nawabshah";"895"
"Pakistán";"Peshawar";"893"
"Pakistán";"Quetta";"894"
"Panamá";"Antón";"1244"
"Panamá";"Bocas del Toro";"1245"
"Panamá";"David";"1241"
"Panamá";"Los Santos";"1243"
"Panamá";"Ciudad de Panamá";"1221"
"Panamá";"Santiago";"1242"
"Papúa Nueva Guinea";"Daru";"1426"
"Papúa Nueva Guinea";"Goroka";"1427"
"Papúa Nueva Guinea";"Kavieng";"1428"
"Papúa Nueva Guinea";"Lae City";"1429"
"Papúa Nueva Guinea";"Madang";"1430"
"Papúa Nueva Guinea";"Port Moresby";"1246"
"Papúa Nueva Guinea";"Rabaul";"1431"
"Papúa Nueva Guinea";"Vanimo";"1432"
"Papúa Nueva Guinea";"Wewak";"1433"
"Paraguay";"Asunción";"292"
"Paraguay";"Ciudad del Este";"1175"
"Paraguay";"Encarnación";"1177"
"Paraguay";"Mariscal José Félix Estigarribia";"1178"
"Paraguay";"Pedro Juan Caballero";"1176"
"Perú";"Arequipa";"109"
"Perú";"Cajamarca";"107"
"Perú";"Cuzco";"110"
"Perú";"Iquitos";"111"
"Perú";"Juliaca";"1376"
"Perú";"Lima";"108"
"Perú";"Piura";"106"
"Perú";"Pucallpa";"1375"
"Perú";"Tacna";"702"
"Perú";"Trujillo";"701"
"Filipinas";"Baguio";"1088"
"Filipinas";"Isla Boracay, Malay";"1488"
"Filipinas";"Cabanatuan";"1095"
"Filipinas";"Cagayan de Oro City";"1092"
"Filipinas";"Calapan";"1097"
"Filipinas";"Catbalogan";"1101"
"Filipinas";"Dipolog";"1106"
"Filipinas";"Dumaguete";"1100"
"Filipinas";"General Santos";"1105"
"Filipinas";"Iloilo/Bacolod";"1098"
"Filipinas";"Kidapawan";"1249"
"Filipinas";"Laoag";"1093"
"Filipinas";"Legaspi";"1096"
"Filipinas";"Metro Cebu";"1090"
"Filipinas";"Metro Davao";"1091"
"Filipinas";"Metro Manila";"92"
"Filipinas";"Puerto Princesa";"1250"
"Filipinas";"Roxas";"1099"
"Filipinas";"Surigao";"1104"
"Filipinas";"Tacloban";"1102"
"Filipinas";"Tagaytay";"1089"
"Filipinas";"Tagbilaran";"1103"
"Filipinas";"Tuguegarao";"1094"
"Polonia";"Bialystok";"2163"
"Polonia";"Gdansk";"25"
"Polonia";"Klodzko";"2164"
"Polonia";"Koszalin";"2165"
"Polonia";"Cracovia";"27"
"Polonia";"Lodz";"2166"
"Polonia";"Lublin";"2167"
"Polonia";"Olsztyn";"2168"
"Polonia";"Poznan";"26"
"Polonia";"Rzeszów";"2169"
"Polonia";"Suwalki";"585"
"Polonia";"Szczecin";"584"
"Polonia";"Torun";"2170"
"Polonia";"Varsovia";"24"
"Polonia";"Wroclaw";"586"
"Polonia";"Zielona Góra";"2171"
"Portugal";"Angra do Heroísmo";"2218"
"Portugal";"Aveiro";"2219"
"Portugal";"Beja";"2220"
"Portugal";"Braga";"2221"
"Portugal";"Braganza";"2222"
"Portugal";"Castelo Branco";"2223"
"Portugal";"Coimbra";"2224"
"Portugal";"Faro";"4"
"Portugal";"Funchal";"5"
"Portugal";"Guarda";"2225"
"Portugal";"Leiria";"2227"
"Portugal";"Lisboa";"2"
"Portugal";"Ponta Delgada";"6"
"Portugal";"Portalegre";"2228"
"Portugal";"Oporto";"3"
"Portugal";"Santa Cruz das Flores";"2226"
"Portugal";"Santarém";"2229"
"Portugal";"Setúbal";"2230"
"Portugal";"Viana do Castelo";"2231"
"Portugal";"Vila Real";"2232"
"Portugal";"Viseu";"2233"
"Qatar";"Al-Ruwais";"1882"
"Qatar";"Doha";"221"
"Qatar";"Dukhan";"1881"
"Qatar";"Ummsaid";"1883"
"República de Corea";"Busan";"336"
"República de Corea";"Daejeon";"334"
"República de Corea";"Gangneung";"333"
"República de Corea";"Gwangju";"335"
"República de Corea";"Jeju";"337"
"República de Corea";"Seúl";"231"
"Rumanía";"Arad";"2089"
"Rumanía";"Botosani";"2090"
"Rumanía";"Bucarest";"200"
"Rumanía";"Cluj-Napoca";"2091"
"Rumanía";"Constanza";"2092"
"Rumanía";"Craiova";"2093"
"Rumanía";"Lasi";"2094"
"Rumanía";"Ramnicu Valcea";"2095"
"Rumanía";"Sibiu";"2096"
"Rumanía";"Sulina";"2097"
"Rusia";"Abakan";"1108"
"Rusia";"Aginskoe";"1014"
"Rusia";"Anadyr";"975"
"Rusia";"Arhangelsk";"914"
"Rusia";"Astrakán";"1026"
"Rusia";"Azov";"1023"
"Rusia";"Barnaul";"1009"
"Rusia";"Belgorod";"1021"
"Rusia";"Birobidzan";"1047"
"Rusia";"Blagovescensk";"1015"
"Rusia";"Brjansk";"979"
"Rusia";"Cheboksary";"989"
"Rusia";"Cheljabinsk";"1003"
"Rusia";"Cherkessk";"1111"
"Rusia";"Chita";"1012"
"Rusia";"Dudinka";"969"
"Rusia";"Ekaterinburg";"916"
"Rusia";"Elista";"1025"
"Rusia";"Gorno-Altaisk";"1112"
"Rusia";"Groznyj";"1037"
"Rusia";"Habarovsk";"663"
"Rusia";"Hakasskaja";"1010"
"Rusia";"Hanty-Mansijsk";"973"
"Rusia";"Irkutsk";"662"
"Rusia";"Ivanovo";"983"
"Rusia";"Izhevsk";"1002"
"Rusia";"Jakutsk";"917"
"Rusia";"Jaroslavl";"982"
"Rusia";"Joskar-Ola";"985"
"Rusia";"Juzhno-Sahalinsk";"1017"
"Rusia";"Kaliningrado";"977"
"Rusia";"Kaluga";"990"
"Rusia";"Kazán";"986"
"Rusia";"Kemerovo";"1008"
"Rusia";"Kirov";"981"
"Rusia";"Kostroma";"658"
"Rusia";"Krasnodar";"1027"
"Rusia";"Krasnoyarsk";"661"
"Rusia";"Kudymkar";"999"
"Rusia";"Kurgan";"1004"
"Rusia";"Kursk";"1019"
"Rusia";"Kyzyl";"1031"
"Rusia";"Lipeck";"996"
"Rusia";"Magadan";"918"
"Rusia";"Mahackala";"1038"
"Rusia";"Maikop";"1032"
"Rusia";"Moscú";"206"
"Rusia";"Murmansk";"967"
"Rusia";"Nalcik";"1034"
"Rusia";"Narjan-Mar";"970"
"Rusia";"Nazran";"1109"
"Rusia";"Nevinnomyssk";"1033"
"Rusia";"Niznij Novgorod";"988"
"Rusia";"Novgorod";"657"
"Rusia";"Novosibirsk";"1007"
"Rusia";"Omsk";"660"
"Rusia";"Ordzhonikedzevskaja";"1036"
"Rusia";"Orel";"995"
"Rusia";"Orenburg";"1029"
"Rusia";"Palana";"1046"
"Rusia";"Penza";"998"
"Rusia";"Perm";"1000"
"Rusia";"Petropavlovsk-Kamca";"665"
"Rusia";"Petrozavodsk";"968"
"Rusia";"Pskov";"976"
"Rusia";"Rjazan";"992"
"Rusia";"Rostov del Don";"1024"
"Rusia";"Salehard";"971"
"Rusia";"Samara";"1005"
"Rusia";"Saransk";"993"
"Rusia";"Saratov";"915"
"Rusia";"Smolensk";"978"
"Rusia";"San Petesburgo";"203"
"Rusia";"Stavropol";"1028"
"Rusia";"Surgut";"1039"
"Rusia";"Syktyvkar";"972"
"Rusia";"Tambov";"997"
"Rusia";"Tiksi";"1040"
"Rusia";"Tjumen";"1001"
"Rusia";"Tomsk";"1006"
"Rusia";"Tula";"991"
"Rusia";"Tura";"974"
"Rusia";"Turocak";"1030"
"Rusia";"Tver'";"984"
"Rusia";"Ufa";"659"
"Rusia";"Ulan-Ude";"1013"
"Rusia";"Ulyanovsk";"994"
"Rusia";"Ustordynskiy";"1011"
"Rusia";"Vladikavkaz";"1110"
"Rusia";"Vladimir";"987"
"Rusia";"Vladivostok";"664"
"Rusia";"Volgograd";"1022"
"Rusia";"Vologda";"980"
"Rusia";"Voronez";"1020"
"Ruanda";"Gicumbi";"1506"
"Ruanda";"Huye";"1512"
"Ruanda";"Karongi";"1509"
"Ruanda";"Kigali";"254"
"Ruanda";"Musanze";"1507"
"Ruanda";"Ngoma";"1505"
"Ruanda";"Nyagatare";"2883"
"Ruanda";"Nyamagabe";"1511"
"Ruanda";"Rubavu";"1510"
"Ruanda";"Rusizi";"1508"
"Santa Lucía";"Castries";"1222"
"Santa Lucía";"Vieux-Fort";"1248"
"Samoa";"Apia";"1230"
"Arabia Saudí";"Abha";"861"
"Arabia Saudí";"Al-Baha";"862"
"Arabia Saudí";"Arar";"1887"
"Arabia Saudí";"Buraidá";"1888"
"Arabia Saudí";"Dammam";"860"
"Arabia Saudí";"Hail";"863"
"Arabia Saudí";"Jedda";"699"
"Arabia Saudí";"Jizan";"698"
"Arabia Saudí";"Medina";"695"
"Arabia Saudí";"La Meca";"700"
"Arabia Saudí";"Najran";"1889"
"Arabia Saudí";"Riad";"216"
"Arabia Saudí";"Sakaka";"1890"
"Arabia Saudí";"Sharurah";"1891"
"Arabia Saudí";"Tabouk";"697"
"Arabia Saudí";"Taif";"864"
"Arabia Saudí";"Yanbu";"1892"
"Senegal";"Bakel";"2915"
"Senegal";"Cabo Skirring";"2916"
"Senegal";"Dakar";"244"
"Senegal";"Dakar-Diass AIBD";"2933"
"Senegal";"Diourbel";"2917"
"Senegal";"Fatick";"2918"
"Senegal";"Kaffrine";"2919"
"Senegal";"Kaolack";"2920"
"Senegal";"Kédougou";"2921"
"Senegal";"Kolda";"2922"
"Senegal";"Linguere";"2923"
"Senegal";"Louga";"2924"
"Senegal";"Matam";"2925"
"Senegal";"Mbour";"2926"
"Senegal";"Podor";"2927"
"Senegal";"Saint-Louis";"2928"
"Senegal";"Sédhiou";"2929"
"Senegal";"Tambacounda";"2930"
"Senegal";"Thies";"2931"
"Senegal";"Ziguinchor";"2932"
"República de Serbia";"Belgrado";"198"
"República de Serbia";"Kragujevac";"1388"
"República de Serbia";"Nis Sad";"1389"
"República de Serbia";"Novi Sad";"1390"
"República de Serbia";"Pristina";"1391"
"República de Serbia";"Zlatibor";"1392"
"Seychelles";"Victoria";"253"
"Sierra Leona";"Freetown";"246"
"Singapur";"Singapur";"234"
"Eslovaquia";"Bratislava";"41"
"Eslovaquia";"Hurbanovo";"1224"
"Eslovaquia";"Kosice";"1228"
"Eslovaquia";"Lucenec";"1226"
"Eslovaquia";"Poprad";"1227"
"Eslovaquia";"Sliac";"1225"
"Eslovaquia";"Tisinec";"1229"
"Eslovaquia";"Zilina";"1223"
"Eslovenia";"Liubliana";"54"
"Eslovenia";"Maribor";"1923"
"Eslovenia";"Novo Mesto";"1924"
"Eslovenia";"Portoroz";"1925"
"Eslovenia";"Ratece";"1926"
"Islas Salomón";"Auki";"295"
"Somalia";"Bosaso";"2098"
"Somalia";"Hargeisa";"2099"
"Somalia";"Mogadisio";"2100"
"Sudáfrica";"Bloemfontein";"2984"
"Sudáfrica";"Ciudad del Cabo";"138"
"Sudáfrica";"Durban";"137"
"Sudáfrica";"Johannesburgo";"139"
"Sudáfrica";"Ladysmith";"2985"
"Sudáfrica";"Mafikeng";"2986"
"Sudáfrica";"Mthatha";"2987"
"Sudáfrica";"Nelspruit";"2988"
"Sudáfrica";"Polokwane";"2989"
"Sudáfrica";"Port Elizabeth";"2990"
"Sudáfrica";"Pretoria";"2991"
"Sudáfrica";"Rustenburg";"2992"
"Sudáfrica";"Upington";"2993"
"Sudáfrica";"Witbank";"2994"
"Sudán del Sur";"Juba";"1541"
"Sudán del Sur";"Malakal";"1540"
"España";"A Coruña";"1231"
